date,temperature_2m_mean_central_iowa,temperature_2m_max_central_iowa,temperature_2m_min_central_iowa,precipitation_sum_central_iowa,soil_moisture_0_to_7cm_mean_central_iowa,soil_moisture_7_to_28cm_mean_central_iowa,soil_moisture_28_to_100cm_mean_central_iowa,soil_moisture_0_to_100cm_mean_central_iowa,soil_temperature_0_to_7cm_mean_central_iowa,et0_fao_evapotranspiration_sum_central_iowa,relative_humidity_2m_mean_central_iowa,vapour_pressure_deficit_max_central_iowa,wet_bulb_temperature_2m_mean_central_iowa,snowfall_water_equivalent_sum_central_iowa,wind_speed_10m_max_central_iowa,temperature_2m_mean_central_illinois,temperature_2m_max_central_illinois,temperature_2m_min_central_illinois,precipitation_sum_central_illinois,soil_moisture_0_to_7cm_mean_central_illinois,soil_moisture_7_to_28cm_mean_central_illinois,soil_moisture_28_to_100cm_mean_central_illinois,soil_moisture_0_to_100cm_mean_central_illinois,soil_temperature_0_to_7cm_mean_central_illinois,et0_fao_evapotranspiration_sum_central_illinois,relative_humidity_2m_mean_central_illinois,vapour_pressure_deficit_max_central_illinois,wet_bulb_temperature_2m_mean_central_illinois,snowfall_water_equivalent_sum_central_illinois,wind_speed_10m_max_central_illinois,temperature_2m_mean_central_indiana,temperature_2m_max_central_indiana,temperature_2m_min_central_indiana,precipitation_sum_central_indiana,soil_moisture_0_to_7cm_mean_central_indiana,soil_moisture_7_to_28cm_mean_central_indiana,soil_moisture_28_to_100cm_mean_central_indiana,soil_moisture_0_to_100cm_mean_central_indiana,soil_temperature_0_to_7cm_mean_central_indiana,et0_fao_evapotranspiration_sum_central_indiana,relative_humidity_2m_mean_central_indiana,vapour_pressure_deficit_max_central_indiana,wet_bulb_temperature_2m_mean_central_indiana,snowfall_water_equivalent_sum_central_indiana,wind_speed_10m_max_central_indiana,temperature_2m_mean_mato_grosso,temperature_2m_max_mato_grosso,temperature_2m_min_mato_grosso,precipitation_sum_mato_grosso,soil_moisture_0_to_7cm_mean_mato_grosso,soil_moisture_7_to_28cm_mean_mato_grosso,soil_moisture_28_to_100cm_mean_mato_grosso,soil_moisture_0_to_100cm_mean_mato_grosso,soil_temperature_0_to_7cm_mean_mato_grosso,et0_fao_evapotranspiration_sum_mato_grosso,relative_humidity_2m_mean_mato_grosso,vapour_pressure_deficit_max_mato_grosso,wet_bulb_temperature_2m_mean_mato_grosso,snowfall_water_equivalent_sum_mato_grosso,wind_speed_10m_max_mato_grosso,temperature_2m_mean_parana,temperature_2m_max_parana,temperature_2m_min_parana,precipitation_sum_parana,soil_moisture_0_to_7cm_mean_parana,soil_moisture_7_to_28cm_mean_parana,soil_moisture_28_to_100cm_mean_parana,soil_moisture_0_to_100cm_mean_parana,soil_temperature_0_to_7cm_mean_parana,et0_fao_evapotranspiration_sum_parana,relative_humidity_2m_mean_parana,vapour_pressure_deficit_max_parana,wet_bulb_temperature_2m_mean_parana,snowfall_water_equivalent_sum_parana,wind_speed_10m_max_parana
2024-08-08,20.858334,23.95,16.85,0.0,0.23437507,0.2646667,0.26212505,0.26071623,22.691668,4.5669155,69.768196,1.4375604,16.983553,0.0,22.461807,21.966667,26.95,16.25,0.4,0.2533333,0.27304167,0.31245834,0.30004212,23.339584,4.4025493,75.92664,1.5167189,18.74884,0.0,14.33234,21.620834,26.85,16.65,0.1,0.245125,0.23812503,0.26012498,0.25445497,23.052084,4.309543,71.07311,1.5219408,17.831865,0.0,16.548256,26.347918,35.15,19.15,0.0,0.27766672,0.30237502,0.37124994,0.35023546,25.047915,5.3710737,40.99952,4.509718,16.98179,0.0,10.182337,17.606419,21.133501,14.7335005,7.5000005,0.269625,0.32295826,0.33375,0.326995,18.900167,1.4753054,74.62134,1.543925,14.50887,0.0,16.641972
2024-08-09,16.983334,21.25,12.95,0.0,0.22558336,0.25779167,0.26254168,0.25895712,19.622915,4.5532846,61.638035,1.4782469,12.35835,0.0,25.076267,19.218748,22.85,15.7,0.0,0.24587496,0.26870832,0.3124166,0.29857996,22.012497,4.8587317,65.91202,1.327247,14.979053,0.0,22.065973,20.877085,24.45,17.45,0.0,0.23104168,0.23400001,0.2602916,0.2527229,22.858335,4.8673663,69.541374,1.5810452,16.935934,0.0,19.523155,24.672913,32.9,17.0,0.0,0.27462503,0.3014584,0.3705,0.3492899,24.639585,5.545076,49.657856,3.5188642,17.299257,0.0,18.25026,10.86475,14.4835005,5.1335,6.1000004,0.43395832,0.33604166,0.3351667,0.34226587,13.050166,0.8973549,88.29601,0.33671522,9.621779,0.0,12.964998
2024-08-10,17.852085,23.25,11.8,0.0,0.2148333,0.24995835,0.26195836,0.2561396,19.162498,4.398488,65.48005,1.6515957,13.481216,0.0,21.470612,18.164583,23.7,13.1,0.0,0.23395838,0.26254168,0.31149992,0.29579082,20.331251,4.6527414,69.99267,1.6039788,14.365603,0.0,19.721298,18.187502,23.05,13.05,0.0,0.21775,0.23000003,0.2605001,0.25110248,20.785416,5.015088,63.043324,1.5893508,13.575447,0.0,18.331741,20.170832,27.85,13.95,0.0,0.27816668,0.30058345,0.36925003,0.34845415,21.731249,4.0670114,57.628082,2.4167747,14.575559,0.0,18.161278,7.4335003,13.933499,1.2835,0.0,0.43941665,0.36770833,0.3379999,0.35133794,9.429333,2.6196902,66.32875,0.9405108,4.0512524,0.0,18.671474
2024-08-11,19.422918,24.9,13.65,0.1,0.20529167,0.2420833,0.2597083,0.25219795,20.195831,3.7910774,71.88159,1.5921173,15.773753,0.0,9.0,19.689583,25.5,13.35,0.0,0.22879167,0.25966668,0.31329173,0.29611546,20.343748,4.414054,67.43323,1.8414785,15.404598,0.0,14.904173,18.645834,24.15,13.4,0.0,0.20895834,0.22749998,0.26020837,0.24975215,20.2125,4.631345,62.678375,1.752524,13.89405,0.0,16.75064,24.227083,33.45,16.75,0.0,0.27799997,0.30000007,0.36824998,0.3476001,23.458334,4.911552,49.364838,3.7879944,16.8097,0.0,12.324414,10.800164,17.2835,3.4834998,0.0,0.40425003,0.365375,0.33591664,0.34688628,10.1918335,3.188528,54.09315,1.2130427,6.0109773,0.0,11.928989
2024-08-12,19.445833,23.5,16.25,5.1000004,0.24316664,0.23949997,0.26054165,0.25490668,20.275,2.6609633,80.63665,1.1457695,17.015802,0.0,16.645864,20.008333,24.05,15.4,2.2,0.23754168,0.26179168,0.31804177,0.30059418,20.652084,2.9141476,77.14215,1.2431225,17.082067,0.0,8.766573,19.61458,25.3,13.25,0.0,0.19683337,0.2217083,0.2560833,0.24471708,20.820833,4.576773,65.17716,1.722151,15.075292,0.0,7.9932976,26.12292,34.2,19.6,0.0,0.27475008,0.29941657,0.36650005,0.34599003,25.281248,6.1897,34.93104,4.219036,16.00664,0.0,13.084402,9.154333,15.183499,4.9834995,0.0,0.37416664,0.3559167,0.32833335,0.3373342,9.808499,3.0315485,57.241154,1.1265432,4.8649864,0.0,12.984975
2024-08-13,20.639582,24.65,17.4,0.9000001,0.29974997,0.24633335,0.26566663,0.26399246,20.939585,3.0010056,84.335594,1.0930945,18.598972,0.0,16.563911,21.279167,26.7,16.45,0.0,0.23754166,0.25841668,0.31737497,0.29940546,22.172915,4.4171157,76.46087,1.6963642,18.095438,0.0,10.163227,21.485418,27.4,15.45,0.0,0.18595833,0.21549998,0.25237498,0.23998211,22.393751,4.7075205,64.78239,2.1569886,16.675097,0.0,11.808878,25.570831,34.55,18.6,0.0,0.28050002,0.2985416,0.36929166,0.3482187,25.283335,6.0567856,30.858932,4.47211,14.783226,0.0,12.287555,9.80225,18.0835,3.0835001,0.0,0.34987497,0.3487083,0.32058337,0.32853994,10.343916,3.5218606,51.183544,1.341809,4.883652,0.0,20.304129
2024-08-14,20.6625,24.05,17.5,8.5,0.30204168,0.25029162,0.2680001,0.2666642,20.504168,1.7592356,87.768585,0.64563656,19.110497,0.0,26.758923,22.089584,27.6,16.7,0.0,0.23029166,0.25679168,0.31870833,0.29951665,22.122917,3.8465016,73.63703,1.7241398,18.526789,0.0,15.546833,22.331251,28.6,15.85,0.0,0.17729169,0.20937501,0.24795836,0.23490918,22.82292,4.768137,62.348633,2.416239,17.083698,0.0,11.27553,26.70833,36.5,18.85,0.0,0.2823333,0.29799995,0.3700417,0.3487734,25.660421,5.8662014,35.452023,5.1177487,16.269207,0.0,11.212135,11.781418,21.1835,4.6835003,0.0,0.326875,0.3415,0.3172083,0.32298627,11.729332,3.3333445,59.83537,1.6589601,7.3383827,0.0,10.97262
2024-08-15,24.141668,28.9,21.05,17.100002,0.38108334,0.30758333,0.2676668,0.2839884,23.293749,3.5359147,84.11624,1.4725747,21.975187,0.0,22.148046,24.008333,29.55,20.8,3.4999998,0.26720837,0.26666668,0.3210834,0.3058846,23.191666,3.2624292,79.14541,1.3338156,21.238615,0.0,24.50381,22.554167,29.2,18.3,4.9,0.18966667,0.20725001,0.24841665,0.2356592,22.462502,3.6992733,68.51293,2.1928725,18.328365,0.0,18.733839,27.5625,35.85,20.7,0.0,0.2819584,0.29749998,0.36866665,0.3476521,26.327087,5.705417,42.15259,4.3846807,18.469603,0.0,12.57426,15.996001,25.983501,7.9834995,0.0,0.29541665,0.32812506,0.31191662,0.31416544,14.529335,3.912331,51.55417,2.2273839,10.1189,0.0,11.304229
2024-08-16,23.477081,28.3,19.4,0.0,0.3372917,0.31695828,0.26666656,0.28217164,23.535416,4.963188,75.869896,1.6988475,20.185276,0.0,31.435646,25.11875,29.75,20.2,1.9,0.37237498,0.33975002,0.32116672,0.32865378,24.462502,4.835091,78.75956,1.7156816,22.125954,0.0,20.082708,23.725,27.85,20.25,6.299999,0.34141672,0.22045834,0.24908333,0.24953543,23.175001,4.0312304,82.43682,1.2757788,21.348238,0.0,21.434364,28.216667,35.35,22.25,0.0,0.2806667,0.29699996,0.36766663,0.3467367,27.260416,5.39406,46.772552,4.1849003,19.7521,0.0,12.10157,19.896002,30.3835,10.6335,0.0,0.26470837,0.31525007,0.30499998,0.30433214,17.398085,4.493038,41.0463,3.5295863,11.7221985,0.0,10.8955765
2024-08-17,22.012503,26.0,18.05,0.1,0.31141666,0.3090833,0.26637492,0.2784967,22.587502,3.5845654,77.17127,1.2249849,19.02876,0.0,22.97522,23.362497,26.15,20.35,0.7,0.35208336,0.34854165,0.32150003,0.32931963,23.868752,4.505378,74.43453,1.2482083,19.971252,0.0,25.0064,23.443748,26.4,20.75,2.6,0.32108334,0.23854165,0.24554163,0.24935961,23.53125,4.556026,74.62726,1.3385015,20.072971,0.0,26.368616,28.108332,35.7,21.55,0.0,0.279875,0.29654166,0.36750004,0.34646508,27.099997,5.8049116,42.90324,4.4688454,18.906292,0.0,15.137133,22.496,30.6335,13.433499,0.0,0.24641664,0.30812502,0.30125007,0.29885545,19.573084,5.359242,32.67178,3.5314288,12.72375,0.0,13.339445
2024-08-18,22.066666,27.35,17.3,0.0,0.29170838,0.29970834,0.2651666,0.27427834,22.975,4.7307706,75.88813,1.6138318,18.832624,0.0,12.768586,22.425001,26.15,19.0,0.2,0.33716667,0.34129167,0.32179168,0.32696292,23.258333,4.029662,78.82805,1.2947035,19.61196,0.0,21.746502,21.283333,24.95,19.05,4.8,0.32129166,0.24366666,0.24512492,0.2501504,22.272919,3.288129,83.95553,1.0960252,19.210037,0.0,23.042812,28.079165,36.95,20.65,0.0,0.27899995,0.296,0.36570832,0.34500003,27.025002,6.4126534,35.23357,5.1886263,17.261316,0.0,14.007655,23.937668,31.8835,16.383501,0.0,0.23666672,0.30408332,0.30000007,0.29642418,21.287668,5.7321906,26.32131,4.055704,12.583819,0.0,14.039999
2024-08-19,20.804167,24.8,16.05,0.0,0.2729583,0.28983334,0.2640833,0.27011213,22.208334,4.7137494,71.55947,1.5316304,17.071037,0.0,16.862455,20.745832,25.05,17.15,0.0,0.3199167,0.33204168,0.32129171,0.32345298,22.335419,4.427835,76.446724,1.6043704,17.65856,0.0,18.345877,19.854168,23.85,16.3,0.1,0.311875,0.24933337,0.24545832,0.25092125,21.74375,4.1719027,75.198166,1.3452759,16.67245,0.0,21.434364,27.495829,36.4,20.45,0.0,0.2781666,0.29545838,0.3647083,0.344108,26.758333,6.3532763,34.34718,5.0179906,16.788301,0.0,14.618837,23.150164,31.683502,14.2335005,0.0,0.231125,0.30183336,0.2999167,0.29550377,21.904333,5.28909,27.290298,4.0049367,12.257098,0.0,14.386494
2024-08-20,19.602083,23.95,15.2,0.1,0.25612497,0.2793333,0.26245835,0.2655588,20.539583,2.8342957,76.587616,1.3022878,16.608503,0.0,8.825508,18.718748,23.0,14.95,0.0,0.30512497,0.32266667,0.32091668,0.32017878,20.66667,4.1570835,69.552315,1.35041,14.925517,0.0,14.113652,16.941668,21.15,12.75,0.0,0.27995837,0.24699998,0.24433328,0.24738713,19.85,4.450018,65.37623,1.3502662,12.760951,0.0,15.111424,26.897919,36.0,19.5,0.0,0.2775416,0.29500005,0.36387494,0.34336796,26.320837,6.028147,33.63906,4.966708,16.041826,0.0,11.525623,24.0085,32.7335,15.4835005,0.0,0.22604172,0.2987499,0.29908323,0.29390046,22.406416,5.2278113,25.76174,4.2754607,12.653298,0.0,16.418526
2024-08-21,19.783335,23.55,16.3,0.5,0.25795832,0.27645832,0.2645833,0.26661333,21.089584,4.338971,71.57244,1.2602537,16.190022,0.0,15.463246,17.49375,22.7,12.45,0.0,0.29375002,0.31479165,0.32100007,0.3177888,19.852083,4.193416,70.56885,1.3580068,13.841422,0.0,9.605998,16.275,21.4,10.85,0.0,0.2610833,0.24433331,0.246,0.24670584,18.5625,4.3462305,65.59611,1.3929312,12.121774,0.0,12.819235,26.97917,36.0,20.1,0.0,0.27699998,0.2944584,0.36299995,0.34258637,25.949999,6.190189,32.23775,4.911288,16.018425,0.0,13.089354,22.61892,29.233501,14.7835,0.0,0.22833337,0.29829162,0.29979175,0.2944746,22.246,5.8587723,38.2594,3.0814757,13.718616,0.0,19.602652
2024-08-22,18.6625,24.0,13.35,0.0,0.2462083,0.26904163,0.26449993,0.26417336,20.145832,4.484099,71.677605,1.3904928,15.093614,0.0,21.794127,17.960417,23.9,11.95,0.0,0.2799584,0.3052083,0.31950006,0.31373096,19.391665,4.454183,70.54965,1.482916,14.231049,0.0,11.4862,17.347918,23.85,10.6,0.0,0.23924999,0.23708336,0.24220835,0.24092501,18.752083,4.5742855,65.95429,1.6400747,13.076492,0.0,10.315115,27.6875,36.9,20.45,0.0,0.276375,0.29400006,0.3623333,0.34196627,26.047918,5.8790903,37.245735,5.053299,17.449594,0.0,12.031756,25.877253,31.3335,22.233501,0.0,0.23479165,0.29941675,0.30254164,0.29714295,24.102251,8.310157,21.3855,3.9010577,13.301988,0.0,25.992397
2024-08-23,20.302084,26.2,14.7,0.0,0.23374999,0.26133332,0.26458332,0.2617425,20.970833,4.513839,71.27934,1.6190135,16.565462,0.0,16.676977,20.004168,27.2,12.3,0.0,0.26316664,0.29350004,0.3162917,0.30778667,20.324999,4.5872574,74.6072,1.7000747,16.626972,0.0,11.753877,19.487501,26.95,11.3,0.0,0.21512501,0.22666669,0.23554166,0.23224877,19.833334,4.751935,65.66917,2.1407433,14.859302,0.0,10.685391,28.06458,36.8,20.25,0.0,0.27854168,0.29354176,0.36187497,0.3416916,26.387499,5.43892,39.741264,4.991108,18.20083,0.0,14.84318,19.191835,25.483501,11.7835,9.2,0.27083337,0.2996666,0.3035833,0.30046836,20.250166,3.757262,51.173565,2.3735313,12.536393,0.0,22.725668
2024-08-24,24.050003,29.45,18.4,0.4,0.2242917,0.25395828,0.26341665,0.25869173,23.21667,4.1478987,77.18594,1.4346993,20.964851,0.0,23.051247,25.233332,31.6,19.2,0.1,0.25045833,0.2839584,0.31408343,0.30330333,23.547915,4.9318604,72.70103,2.3113475,21.319193,0.0,17.373497,23.606253,30.85,16.8,0.0,0.20258336,0.22074999,0.23262495,0.22802834,22.725,5.0367155,64.93497,2.5410645,18.624632,0.0,10.97262,28.447916,36.75,21.95,0.0,0.27762496,0.2930001,0.36066672,0.34064376,27.141665,5.4096203,36.883152,4.865119,18.249155,0.0,12.620554,11.966834,13.3335,8.6335,25.800001,0.4475417,0.3425416,0.3056666,0.32334173,13.881417,0.6679028,93.075714,0.32870853,11.189412,0.0,16.62249
2024-08-25,27.350004,33.05,22.05,0.0,0.21916664,0.2493333,0.2640833,0.25784168,26.189585,4.942884,77.09379,1.9326625,24.059809,0.0,21.707731,26.449999,31.25,21.7,0.0,0.24158339,0.27754167,0.3169583,0.30340457,25.079165,5.723282,61.706875,2.3526742,20.92345,0.0,21.841648,25.458334,31.35,19.15,0.0,0.19225,0.2153333,0.2309583,0.2249675,24.854166,5.1436768,66.16358,2.7294688,20.446236,0.0,12.7279215,24.647919,31.35,18.15,0.0,0.27500007,0.2927083,0.35950014,0.33955875,25.789587,5.65535,53.3502,3.0202358,17.9286,0.0,16.965895,8.393916,12.9835,5.0835,0.2,0.44779167,0.38841665,0.30824998,0.33485293,10.8064165,2.2255397,68.544975,0.9479715,5.2643905,0.0,14.982228
2024-08-26,29.025002,34.45,23.75,0.0,0.21066667,0.24354164,0.26424995,0.2561504,27.835417,5.349473,75.405594,2.3516622,25.337996,0.0,15.349684,28.110415,33.15,23.5,0.0,0.23120831,0.27020833,0.31720832,0.30131838,26.629164,6.11889,61.906406,2.185806,22.577011,0.0,17.373497,25.964582,32.25,19.85,0.0,0.18466663,0.21104169,0.22941668,0.2224254,25.54792,5.4975605,60.7444,2.9689388,20.10084,0.0,14.458382,23.266668,32.35,16.0,0.0,0.27500007,0.29237494,0.3585416,0.33879888,23.84375,5.3089366,47.6375,3.5016003,15.705609,0.0,13.849476,7.823084,14.683499,1.7335,0.0,0.424125,0.39108336,0.31033328,0.3352563,9.731416,3.425893,52.250504,1.1372728,3.2280896,0.0,18.374111
2024-08-27,27.152086,31.4,23.4,0.0,0.20012498,0.236,0.26258337,0.25262874,27.758331,4.638883,77.02048,2.0078669,23.824976,0.0,12.72283,28.479166,34.05,24.3,0.0,0.22474997,0.26508328,0.31750003,0.30000004,27.831253,5.333536,71.718666,2.1188288,24.361284,0.0,13.679999,27.739584,33.65,22.35,0.0,0.18329167,0.20724998,0.23100002,0.22267292,26.839584,5.770191,61.481304,2.7072763,22.040894,0.0,16.08761,26.158339,35.9,18.3,0.0,0.275,0.29199994,0.35791662,0.33827007,25.291666,5.666568,40.198452,4.8393583,16.631762,0.0,11.503113,11.198083,18.1835,3.7835,0.0,0.37883332,0.3820833,0.30725005,0.32797587,11.466834,3.9138384,51.246674,1.3301305,6.0745792,0.0,13.661038
2024-08-28,25.537498,29.9,21.25,0.0,0.19762498,0.2325833,0.26295835,0.2520062,26.333334,4.494086,77.20731,1.7899814,22.301544,0.0,13.830749,25.810411,30.3,22.4,0.0,0.21775006,0.25866672,0.31516674,0.29648253,26.320831,3.6194613,78.57874,1.7231226,22.795092,0.0,9.983106,25.89167,31.1,21.5,8.6,0.2595417,0.19650002,0.22404164,0.22074293,26.187502,4.3619385,73.90685,2.3345113,22.092333,0.0,10.587917,28.37292,38.0,19.65,0.0,0.2787916,0.2915833,0.361125,0.34075794,26.779165,6.708131,35.429287,5.5915184,17.351532,0.0,15.111424,14.304334,23.483501,6.5334997,0.0,0.33699998,0.37062493,0.30449998,0.32066134,13.739751,4.0133038,55.634872,1.9586122,9.110683,0.0,15.379206
2024-08-29,25.831251,31.05,22.45,18.2,0.23425,0.23483334,0.26474997,0.2563325,26.131248,3.9515612,79.276855,1.6998427,22.927652,0.0,20.696085,26.1625,30.85,21.85,0.5,0.22066666,0.2602916,0.31912503,0.29987797,26.227081,4.2249827,75.04592,1.8345151,22.65413,0.0,11.923557,26.099998,31.7,21.05,0.1,0.23175003,0.19745833,0.22645833,0.22073875,26.677084,4.5095663,74.50918,2.255674,22.380013,0.0,9.339208,27.991669,35.85,21.6,0.0,0.2788333,0.29099992,0.3622917,0.34147826,27.485418,6.549513,36.130013,4.7128224,17.613352,0.0,19.483284,17.533503,27.133501,9.7335,0.0,0.31524995,0.363125,0.30266663,0.31624377,16.443918,3.9899008,59.598118,2.5718307,12.276221,0.0,13.493999
2024-08-30,22.585417,25.85,17.15,0.5,0.35441664,0.25620827,0.2662916,0.27034292,23.87292,3.7905624,76.72573,1.5987604,19.448,0.0,15.124284,25.954165,32.1,22.55,10.599999,0.24816662,0.26154166,0.32104167,0.30344543,26.237501,4.421119,77.635155,2.0726285,22.805746,0.0,15.1884165,26.722921,32.75,21.95,1.0,0.22033334,0.19916666,0.22887503,0.22203831,26.537504,5.049078,71.298744,2.8101711,22.420744,0.0,16.595179,27.241663,34.85,21.25,0.0,0.27870828,0.29099992,0.36254168,0.34164965,27.095839,6.176664,38.45286,4.3065166,17.52601,0.0,15.827721,19.827253,28.4335,11.3835,0.0,0.29541668,0.35558334,0.29925007,0.31081167,18.075169,4.673016,49.73004,2.919474,12.915984,0.0,13.324863
2024-08-31,20.68125,26.85,13.3,0.0,0.3042917,0.252875,0.26454163,0.26487413,21.827082,4.565579,73.72735,1.7811846,17.121893,0.0,14.255272,22.456251,26.95,18.05,1.0,0.28679168,0.26574996,0.32299998,0.30844292,24.214584,4.191187,74.49796,1.8983321,19.006275,0.0,10.661107,23.854166,28.0,19.8,4.5999994,0.22808337,0.2015,0.23191659,0.22526085,25.250002,3.236044,77.8222,1.616576,20.843798,0.0,11.592894,27.466667,36.1,20.2,0.0,0.2764583,0.2906666,0.36012506,0.33968207,26.408339,5.4498944,40.944485,4.71661,17.928396,0.0,12.10157,22.052252,29.8835,13.2835,0.0,0.26566663,0.34425,0.2953334,0.30352917,19.993917,5.468953,38.125572,3.3126013,13.140305,0.0,14.417988
2024-09-01,19.916666,23.15,15.5,0.0,0.27600002,0.25104168,0.2661667,0.26367876,21.602087,4.9340763,58.458096,1.6791883,14.640176,0.0,19.562946,21.043749,27.1,15.75,0.0,0.2689583,0.26458335,0.32200003,0.3062296,22.310415,4.86904,66.07901,2.0044549,16.555637,0.0,19.803272,21.072918,27.1,16.65,0.1,0.22766663,0.20054163,0.23262495,0.22554038,22.975,4.895131,64.839775,1.686464,16.467098,0.0,22.66857,27.874998,37.2,20.3,0.0,0.2672499,0.29037496,0.35704163,0.33675632,26.65625,6.264412,32.213318,5.4650755,16.37667,0.0,13.797913,21.621002,29.1835,13.7835,0.0,0.251,0.33691666,0.2944167,0.3003025,20.139751,5.5297813,40.072002,3.0848043,13.332951,0.0,21.53089
2024-09-02,17.208334,22.55,11.4,0.0,0.2542084,0.24587502,0.2650833,0.26028833,19.489584,4.255639,64.29865,1.4124079,12.854515,0.0,10.948973,18.106247,23.3,13.35,0.0,0.25579166,0.26204166,0.31895828,0.30258426,20.370832,4.790468,56.363205,1.8177166,12.663665,0.0,17.462782,18.116667,22.55,14.35,0.0,0.21662498,0.2003333,0.23099999,0.22355378,20.88125,5.216397,52.048435,1.814095,12.1681595,0.0,18.0,28.029167,37.05,19.8,0.0,0.2656249,0.29,0.355,0.33509386,26.777082,6.2641406,31.47127,5.2622123,16.56345,0.0,14.113653,20.779335,27.8335,15.833499,0.0,0.24737503,0.3324583,0.29350007,0.29845253,19.758505,4.27414,52.035206,2.5927782,14.327198,0.0,12.605142
2024-09-03,18.322916,23.75,12.7,0.0,0.2365833,0.23995836,0.26287493,0.2562221,19.733334,4.5798335,64.55593,1.5736217,13.872804,0.0,16.42247,18.070833,23.5,13.2,0.0,0.2452917,0.25824997,0.31575003,0.29874292,19.666666,4.5277777,59.46523,1.7309802,13.0107155,0.0,13.441071,17.502085,23.5,11.9,0.0,0.20645833,0.1995833,0.22983332,0.2218446,19.491667,4.6984034,52.266293,1.9375198,11.586544,0.0,14.869351,28.237503,37.05,21.25,0.0,0.2663751,0.29,0.354375,0.3346962,26.777086,6.1894464,33.605083,5.136084,17.26723,0.0,15.7908325,23.321001,31.5835,14.5335,0.0,0.2411667,0.32762507,0.29350007,0.29700294,20.881418,5.1515484,35.425964,3.9688964,13.627087,0.0,13.627795
2024-09-04,19.499998,25.75,12.55,0.0,0.22079168,0.23333335,0.25958335,0.25135544,20.325003,4.7748,64.18537,1.6835072,14.932796,0.0,19.416653,19.808332,27.3,11.6,0.0,0.23179173,0.25187498,0.31166664,0.29351923,20.381252,4.3393974,67.81165,1.8654763,15.591891,0.0,8.905908,20.295832,28.05,12.25,0.0,0.19862501,0.19799997,0.22687505,0.2188338,20.616669,4.9724345,53.939053,2.217275,14.298809,0.0,11.013882,28.491667,37.25,21.7,0.0,0.26799992,0.28958336,0.35208333,0.33307248,26.422918,6.0064516,33.25958,5.3589077,17.189404,0.0,12.074766,24.12517,32.433502,15.333499,0.0,0.22991665,0.32125008,0.29308343,0.29457667,22.306417,6.5695963,27.023684,4.180202,12.806474,0.0,26.200977
2024-09-05,22.079165,26.9,18.45,0.0,0.2093333,0.22808337,0.25774997,0.24813084,22.162498,4.7268114,64.02754,1.7492887,17.35452,0.0,21.288757,23.791666,29.7,19.0,0.0,0.21716665,0.24275,0.30695838,0.28718922,23.34583,4.5897584,74.631065,2.2874422,20.172579,0.0,15.778518,23.86458,29.85,17.9,0.0,0.18124998,0.19112498,0.22145836,0.21227379,23.762503,4.8394823,64.15634,2.34143,18.857344,0.0,14.277983,28.522913,38.3,21.55,0.0,0.27150008,0.289,0.35262504,0.33358502,26.47083,6.466166,25.298729,5.9859023,15.349713,0.0,16.418526,20.983503,26.1835,15.683499,0.1,0.25362495,0.32091677,0.2941667,0.2969463,21.156416,4.458419,52.533337,1.9454024,14.750506,0.0,19.681828
2024-09-06,17.30625,21.65,13.0,0.1,0.20504166,0.2271667,0.2599167,0.2491979,19.914583,4.323608,59.62903,1.6009561,12.376823,0.0,22.505037,20.566668,24.25,16.0,1.6,0.25595835,0.2341667,0.30154172,0.28420207,22.404167,4.3301044,69.250114,1.7754091,16.587423,0.0,26.00486,21.062498,25.3,15.55,1.4,0.17799999,0.18779166,0.21954171,0.20996624,22.706253,3.6626897,70.82308,1.6001024,17.31242,0.0,24.546085,27.729166,37.55,19.25,0.0,0.26700005,0.289,0.35237512,0.33308998,26.283335,5.626693,36.747967,5.5462003,17.028374,0.0,13.493999,18.985584,27.4335,11.9835,0.0,0.28316662,0.32745835,0.29720828,0.3025779,19.456419,4.145586,63.994446,2.3149261,14.170932,0.0,18.161278
2024-09-07,15.120834,20.55,9.5,0.0,0.2034167,0.22920834,0.26412496,0.25254294,18.19375,3.6373131,65.90571,1.46077,11.067735,0.0,10.703569,14.870833,19.1,11.15,0.0,0.26299992,0.23433332,0.30137506,0.28461003,18.647917,4.0391164,59.703465,1.3110454,10.235316,0.0,18.03237,14.545834,18.25,10.85,0.2,0.179125,0.19025002,0.22200006,0.21233128,17.995832,3.3896098,61.03833,1.2028039,10.100662,0.0,20.721119,28.10417,38.0,20.3,0.0,0.26787505,0.289,0.35174993,0.33270124,26.352083,6.615898,28.488205,5.869677,15.724414,0.0,15.463246,21.868917,31.3335,13.9835005,0.0,0.2914167,0.33241662,0.302625,0.30809668,20.564753,4.9015107,50.113983,3.5122974,14.608676,0.0,12.24
2024-09-08,16.775002,23.4,10.5,0.0,0.19499998,0.22541665,0.2642916,0.25127754,18.222916,4.217545,62.78355,1.6786727,12.171638,0.0,15.683774,13.993751,20.95,7.25,0.0,0.24875002,0.23641664,0.30212498,0.28458998,16.85,3.821082,64.594025,1.553935,9.825639,0.0,8.714677,13.539584,20.2,7.3,0.0,0.17858334,0.19074999,0.22237504,0.21266834,16.76875,3.8759308,61.170437,1.4920278,9.016967,0.0,9.726665,27.966665,37.4,18.8,0.0,0.28408334,0.28850004,0.35512495,0.3361608,26.162498,6.7720284,27.362366,5.4969587,15.69447,0.0,13.708391,25.543917,32.5835,17.0335,0.0,0.28066668,0.32870838,0.3025,0.3064754,22.654335,6.468022,28.902092,4.0425105,14.448527,0.0,16.65754
