date,temperature_2m_mean_kansas,temperature_2m_max_kansas,temperature_2m_min_kansas,precipitation_sum_kansas,soil_moisture_0_to_7cm_mean_kansas,soil_moisture_7_to_28cm_mean_kansas,soil_moisture_28_to_100cm_mean_kansas,soil_moisture_0_to_100cm_mean_kansas,soil_temperature_0_to_7cm_mean_kansas,et0_fao_evapotranspiration_sum_kansas,relative_humidity_2m_mean_kansas,vapour_pressure_deficit_max_kansas,wet_bulb_temperature_2m_mean_kansas,snowfall_water_equivalent_sum_kansas,wind_speed_10m_max_kansas,temperature_2m_mean_oklahoma,temperature_2m_max_oklahoma,temperature_2m_min_oklahoma,precipitation_sum_oklahoma,soil_moisture_0_to_7cm_mean_oklahoma,soil_moisture_7_to_28cm_mean_oklahoma,soil_moisture_28_to_100cm_mean_oklahoma,soil_moisture_0_to_100cm_mean_oklahoma,soil_temperature_0_to_7cm_mean_oklahoma,et0_fao_evapotranspiration_sum_oklahoma,relative_humidity_2m_mean_oklahoma,vapour_pressure_deficit_max_oklahoma,wet_bulb_temperature_2m_mean_oklahoma,snowfall_water_equivalent_sum_oklahoma,wind_speed_10m_max_oklahoma,temperature_2m_mean_north_dakota,temperature_2m_max_north_dakota,temperature_2m_min_north_dakota,precipitation_sum_north_dakota,soil_moisture_0_to_7cm_mean_north_dakota,soil_moisture_7_to_28cm_mean_north_dakota,soil_moisture_28_to_100cm_mean_north_dakota,soil_moisture_0_to_100cm_mean_north_dakota,soil_temperature_0_to_7cm_mean_north_dakota,et0_fao_evapotranspiration_sum_north_dakota,relative_humidity_2m_mean_north_dakota,vapour_pressure_deficit_max_north_dakota,wet_bulb_temperature_2m_mean_north_dakota,snowfall_water_equivalent_sum_north_dakota,wind_speed_10m_max_north_dakota
2022-01-01,-11.10625,-5.55,-13.8,6.1999993,0.21608335,0.23,0.19999999,0.20742588,-3.7458334,0.4893511,69.345955,0.13302681,-12.732839,5.9999995,26.717722,1.5562502,14.65,-10.5,6.7999997,0.23379166,0.17525,0.17812498,0.18141794,6.889583,1.0094438,71.39536,0.4162029,-0.3941325,0.8,33.353954,-27.93125,-25.6,-29.5,0.0,0.19366665,0.17995836,0.15199997,0.1607879,-3.6708333,0.13686813,71.518745,0.021836773,-28.400373,0.0,14.88242
2022-01-02,-10.3125,-3.8,-18.7,0.90000004,0.217,0.23,0.19999999,0.20748998,-3.2333333,0.79369676,63.375824,0.22734533,-12.228329,0.90000004,21.407139,-6.4625,-0.75,-10.05,0.0,0.22687496,0.17854162,0.18000002,0.18297504,-1.3354167,1.3326604,47.971592,0.4211799,-9.165795,0.0,33.24498,-17.43125,-7.55,-25.9,0.0,0.193,0.17899996,0.15199997,0.16054004,-3.9458334,0.3019594,74.19936,0.07926461,-18.50192,0.0,21.068459
2022-01-03,-1.2562505,6.25,-7.0,0.0,0.21974999,0.22904171,0.19999999,0.20748127,-1.941667,1.6677352,52.549778,0.59006876,-4.6418085,0.0,24.130743,1.0479165,10.4,-4.9,0.0,0.22425,0.179375,0.18000002,0.18296623,-1.241667,2.1119318,45.296757,0.9877824,-3.0906928,0.0,22.805367,-9.210418,-5.85,-13.75,0.0,0.193,0.17899996,0.15199997,0.16054004,-3.560417,0.34790003,84.5245,0.08971313,-10.30498,0.0,21.915693
2022-01-04,5.2708335,11.25,0.85,0.0,0.22925003,0.229625,0.20020841,0.20841877,1.4708333,2.7255104,43.562054,0.8972476,0.4659728,0.0,35.1862,5.8229165,12.45,1.9,0.0,0.21754171,0.17733331,0.1790833,0.18140791,3.0604162,2.8153422,45.384888,0.9938768,1.0735828,0.0,34.268143,-16.375,-14.55,-17.55,1.7000002,0.193,0.17899996,0.15199997,0.16054004,-3.4624999,0.20105666,81.63796,0.038053095,-17.339321,1.7000002,36.67055
2022-01-05,-5.077083,2.1,-9.7,0.0,0.24112503,0.23199992,0.20100003,0.21031874,-1.3166666,1.1783991,45.87914,0.33309126,-7.891251,0.0,20.188908,2.716667,5.9,-1.2,0.0,0.20445831,0.170875,0.17779166,0.17820585,4.629167,1.9061077,51.2831,0.62549055,-1.102427,0.0,24.64094,-21.266668,-17.45,-25.25,1.3000002,0.193,0.17829166,0.15199997,0.16039129,-3.5874999,0.21745777,75.178,0.034731314,-22.134733,1.3000002,35.069984
2022-01-06,-11.716667,-9.05,-14.5,3.3,0.24008326,0.23199992,0.20100003,0.21024577,-4.1395836,0.7635321,49.437714,0.20521887,-13.513789,3.3,22.691425,-5.754166,-1.85,-8.6,0.0,0.20116664,0.17166668,0.17833333,0.17853165,-0.33125004,1.435219,44.383595,0.3290717,-8.549396,0.0,31.682047,-29.854164,-25.85,-32.35,0.0,0.193,0.17799999,0.15199997,0.16033004,-3.9437494,0.12276801,71.095955,0.021588657,-30.197357,0.0,22.932877
2022-01-07,-7.681249,-0.9,-13.35,0.0,0.23999994,0.23199992,0.2010417,0.21026994,-3.9791672,1.1321621,46.58168,0.3876959,-10.120764,0.0,21.485697,-4.183333,2.9,-10.85,0.0,0.20395833,0.17700003,0.181,0.1817671,-2.0833337,1.2989902,53.376404,0.4462935,-6.906055,0.0,28.71437,-21.958334,-11.0,-32.65,0.6,0.193,0.17799999,0.15199997,0.16033004,-4.2520833,0.19579948,75.352196,0.06118901,-22.751661,0.6,32.854805
2022-01-08,2.0208335,10.2,-3.65,0.0,0.24195828,0.23199992,0.20199998,0.2110971,-1.7854167,1.6981831,63.66173,0.8037114,-1.0509671,0.0,24.50381,8.45625,14.2,0.65,0.1,0.2053333,0.1775,0.181,0.18196833,4.95625,0.68768764,92.3432,0.24895084,7.638235,0.0,33.887836,-12.812499,-4.5,-20.3,0.0,0.193,0.17795832,0.15199997,0.16032128,-3.9749997,0.35173708,75.73883,0.08077863,-14.032012,0.0,36.322556
2022-01-09,-2.61875,2.2,-7.85,0.0,0.24499993,0.23199992,0.20199998,0.21130995,-1.5833334,1.3923992,47.134075,0.45103496,-5.759027,0.0,25.49908,4.0187497,10.55,-0.8,0.1,0.20962502,0.17962499,0.18170832,0.18322502,6.3416667,1.9131924,58.244858,0.6217016,0.7621804,0.0,32.048088,-22.275,-18.55,-25.15,0.2,0.193,0.17700003,0.15199997,0.16012,-3.9479172,0.2162179,70.74363,0.03875924,-23.101128,0.2,24.798225
2022-01-10,1.30625,9.4,-3.9,0.0,0.24575005,0.23199992,0.20199998,0.21136254,-1.31875,1.9688704,42.03844,0.86040384,-2.8995488,0.0,16.923828,1.7083334,10.25,-5.45,0.0,0.2049583,0.1789167,0.18195833,0.18292959,1.4,1.9142284,42.408123,1.0741796,-2.8049316,0.0,11.720751,-19.695835,-10.3,-26.0,0.0,0.193,0.17700003,0.1524166,0.16042002,-2.1458335,0.24937701,73.63177,0.076341584,-20.632822,0.0,21.434364
2022-01-11,4.4833336,11.8,0.55,0.0,0.24674998,0.23199992,0.20199998,0.2114325,-0.047916565,2.1611981,50.013454,1.0143613,0.194947,0.0,20.268991,6.241667,13.0,0.6,0.0,0.18404168,0.16695829,0.17708333,0.17544419,4.0854173,2.990629,38.697247,1.1178632,0.8605206,0.0,25.744402,-1.325,1.8,-9.45,0.5,0.19333339,0.17700003,0.15299995,0.16086335,-2.5041664,0.8181204,77.41792,0.18337318,-3.0804136,0.5,43.067795
2022-01-12,4.704167,12.3,-0.9,0.0,0.24262494,0.23012495,0.2009583,0.20999996,0.48124996,2.0476627,46.350338,1.0987813,0.08045417,0.0,18.511143,8.393749,15.9,2.4,0.0,0.16750002,0.15970834,0.17416663,0.17066377,8.485415,2.4542007,51.24941,1.3477232,3.5673714,0.0,22.66857,-0.6541667,1.45,-4.4,3.0,0.19400005,0.17700003,0.15299995,0.16091007,-2.0479167,0.4306713,87.80258,0.13109261,-1.7428838,2.5,18.089775
2022-01-13,7.8187504,13.05,4.2,0.0,0.22816668,0.2215417,0.19708334,0.20439543,3.4187498,2.0917518,53.783543,0.8738653,3.4891815,0.0,20.3774,10.33125,17.75,4.55,0.0,0.14791663,0.14762504,0.16995831,0.16372547,9.572917,2.9829428,41.61867,1.4529762,4.4013042,0.0,22.553936,-2.9125001,1.15,-6.8,1.0,0.19329166,0.17700003,0.15299995,0.16086043,-2.3187501,0.31354252,90.3563,0.08771211,-3.7826297,1.0,24.408424
2022-01-14,5.283333,9.7,-0.8,1.2,0.21262497,0.21083342,0.19195832,0.19736874,3.5125005,1.1705743,69.143555,0.5420302,2.4658782,0.0,33.190357,10.8,17.55,3.85,0.0,0.13495834,0.1405,0.16366668,0.15679209,9.9625,2.6799111,51.590046,1.3683164,5.733066,0.0,44.285854,-11.087501,-7.15,-14.1,7.6000004,0.193,0.17700003,0.15299995,0.16084002,-2.0354168,0.21651627,87.24088,0.036049068,-11.975094,7.5000005,26.576681
2022-01-15,-4.93125,-2.1,-7.65,1.6,0.21995829,0.20729162,0.18929164,0.19521837,-0.85833335,1.0371331,58.178802,0.29160684,-7.4768543,1.6,44.202366,-2.1541665,2.85,-4.9,0.70000005,0.13450001,0.13991669,0.16241665,0.15573749,2.6541665,1.2455866,60.09691,0.27802464,-4.84707,0.5,43.619465,-10.166667,-2.1,-17.9,0.0,0.19220829,0.17700003,0.15299995,0.16078456,-1.4770833,0.4131593,83.50068,0.121014744,-11.326565,0.0,37.52471
2022-01-16,0.10833361,10.4,-6.65,0.0,0.22100002,0.20699996,0.18899997,0.19502,-1.6083331,1.773397,51.802425,0.8942957,-3.5535793,0.0,17.873556,0.16250007,8.6,-5.6,0.0,0.13866666,0.14204167,0.16483335,0.15821542,-0.0895833,1.8104181,52.67899,0.85983926,-3.4532776,0.0,18.792551,0.04375,1.25,-1.8,0.0,0.19199997,0.17700003,0.15299995,0.16076995,-2.2687495,0.53029937,86.62027,0.1373257,-1.1443675,0.0,38.01709
2022-01-17,3.8895833,11.35,-2.85,0.0,0.22045834,0.20595837,0.18858327,0.19446333,0.73125005,1.9062587,61.557007,0.8977883,0.4056511,0.0,21.868332,5.2479167,13.8,-2.65,0.0,0.14266665,0.144875,0.168,0.16137044,3.7229168,2.4470627,49.336773,1.097411,0.69567806,0.0,18.374111,-3.5375001,-0.8,-6.05,0.0,0.19183332,0.17654173,0.15299995,0.16066211,-1.8895831,0.42608964,90.53419,0.07146424,-4.379258,0.0,15.463246
2022-01-18,5.5,12.55,0.25,0.0,0.20579167,0.1997083,0.18504171,0.18957417,2.3895836,1.7427931,54.66931,0.9646214,1.4654555,0.0,16.299694,10.275,18.5,5.2,0.0,0.13837497,0.14258336,0.1672917,0.16007875,8.58125,3.1757953,45.97404,1.5885459,4.7192025,0.0,23.084955,-6.816666,2.85,-20.15,0.1,0.191,0.17629172,0.15299995,0.16055126,-2.3937502,0.4441844,79.238594,0.1757043,-8.141186,0.1,48.127026
2022-01-19,-3.7270834,7.05,-9.75,0.0,0.1915,0.191,0.18000002,0.18311502,0.53124994,1.5236117,44.125668,0.4640721,-6.473518,0.0,29.68636,2.0354168,7.0,-5.45,0.1,0.13350002,0.1407917,0.16770832,0.15966125,4.93125,1.3353263,63.7787,0.45295286,-0.3690504,0.0,34.925568,-23.025002,-20.65,-25.3,0.0,0.191,0.17600006,0.15299995,0.16049002,-3.3187501,0.23101865,72.07459,0.03450752,-23.813177,0.0,34.411556
2022-01-20,-10.637501,-6.5,-14.9,0.0,0.191,0.191,0.18000002,0.18308,-3.53125,1.0803062,34.053516,0.29562652,-12.513889,0.0,21.129885,-6.5791664,-4.3,-8.85,0.0,0.13400005,0.14000003,0.168,0.15973999,-0.7791667,1.5013373,31.982489,0.33811387,-9.305039,0.0,30.302078,-22.387499,-14.05,-31.2,0.0,0.191,0.17600006,0.15299995,0.16049002,-3.7104166,0.28271338,73.1574,0.070141,-23.258347,0.0,29.478264
2022-01-21,-6.2374997,-0.25,-11.35,0.0,0.191,0.191,0.18000002,0.18308,-3.6854165,1.5535142,31.615286,0.48354572,-9.18643,0.0,20.907913,-4.4791665,2.75,-10.65,0.0,0.13400005,0.14000003,0.168,0.15973999,-2.0604165,1.597887,33.128723,0.6261476,-7.852259,0.0,12.10157,-5.1375,1.85,-13.55,2.8000002,0.19199997,0.17600006,0.15299995,0.16056,-3.1791666,0.5893442,80.57897,0.10917419,-6.45994,2.7,38.808266
2022-01-22,1.7395834,8.55,-4.75,0.0,0.19083333,0.191,0.18000002,0.18306832,-1.0333332,2.0564857,37.72178,0.823347,-2.677737,0.0,18.584509,0.8916667,8.4,-5.3,0.0,0.13400005,0.14000003,0.168,0.15973999,-0.4020834,2.1813269,33.413025,0.8997052,-3.7108822,0.0,14.291592,-14.510418,-9.2,-18.7,2.9,0.193,0.17600006,0.15299995,0.16063,-3.1874998,0.24447554,80.288246,0.06150508,-15.553943,2.9,35.008957
2022-01-23,5.35,11.1,1.0,0.0,0.189375,0.191,0.18000002,0.18296628,0.97708327,2.1735373,53.974964,0.8706142,1.2839322,0.0,20.431387,5.3041663,12.35,0.3,0.0,0.12962501,0.13770834,0.16675,0.15805247,2.4520833,2.441228,45.75819,0.92516404,0.73534495,0.0,18.532135,-10.147918,1.55,-22.45,3.3999996,0.19258328,0.17600006,0.15299995,0.16060087,-3.1437502,0.32889903,85.08282,0.10187715,-11.106915,2.7,34.942265
2022-01-24,6.4250007,11.25,1.35,0.0,0.18420833,0.19058335,0.17979169,0.18236707,4.1270833,2.538156,51.989838,0.850518,2.0782936,0.0,25.277023,8.118751,16.45,1.45,0.0,0.11029165,0.12704167,0.16137496,0.15058918,6.652084,2.974613,46.12051,1.4548101,2.7995055,0.0,24.162947,-16.012499,-1.35,-22.55,1.0000001,0.19229162,0.17499997,0.15299995,0.16037045,-2.6875,0.287257,80.773994,0.053124964,-16.968513,1.0000001,32.09052
2022-01-25,-5.270834,-0.6,-7.7,0.5,0.17899996,0.18825,0.17899996,0.18094254,-1.2145834,0.9695505,46.51414,0.29743236,-8.000028,0.5,15.546833,1.5875,7.45,-2.7,0.0,0.10070833,0.12199999,0.15879165,0.14699961,5.566666,2.127092,48.381424,0.56137884,-2.150117,0.0,24.162947,-24.275002,-21.0,-27.15,0.0,0.19199997,0.17499997,0.15299995,0.16035002,-2.9895837,0.24294735,71.05445,0.04645011,-24.964075,0.0,26.474077
2022-01-26,-4.8270836,0.75,-8.95,0.0,0.17904162,0.18800001,0.17899996,0.18089294,-2.3875003,1.3878982,41.670513,0.46898186,-7.894387,0.0,22.734219,-1.8937501,1.2,-5.1,1.6,0.10308332,0.12345832,0.158625,0.1473521,2.1020834,1.2144212,36.412273,0.519014,-5.4372215,1.6,20.929594,-5.947916,1.45,-19.2,0.3,0.19199997,0.17499997,0.15299995,0.16035002,-3.470834,0.8620024,73.81551,0.17834651,-7.5561905,0.3,44.95966
2022-01-27,-0.30208337,5.7,-5.4,0.0,0.17995836,0.18800001,0.17899996,0.18095708,-1.5000004,1.4289737,61.325104,0.54391056,-3.2927053,0.0,18.193361,2.077083,6.5,-2.05,0.0,0.12025001,0.13187502,0.16070834,0.15182123,3.6645832,1.7135373,60.265446,0.5547301,-1.1359105,0.0,16.23596,-10.40625,-1.7,-20.5,0.2,0.19199997,0.17499997,0.15383336,0.16095005,-2.1354167,0.44559613,80.512245,0.09920117,-11.599832,0.2,37.247387
2022-01-28,-0.7708333,5.55,-6.3,0.0,0.17970836,0.18800001,0.17899996,0.18093957,-0.51875,1.4747968,61.391663,0.62292093,-3.662758,0.0,15.580141,2.51875,8.65,-2.8,0.0,0.135,0.13829166,0.16179164,0.15498127,2.5000002,2.0417464,52.489277,0.82861376,-1.3758079,0.0,19.107151,-12.29375,-5.8,-19.65,0.0,0.19199997,0.17499997,0.15400003,0.16107005,-2.072917,0.48279876,87.55719,0.0460428,-13.106479,0.0,19.376562
2022-01-29,4.9624996,13.9,-0.8,0.0,0.1770417,0.18654163,0.1779583,0.17969668,0.1875,2.8757968,35.619633,1.3691965,-0.56840163,0.0,19.011953,6.3458333,16.15,-1.6,0.0,0.13904165,0.14150001,0.16270833,0.15659796,2.2145834,3.3442268,32.053528,1.6112905,0.049212497,0.0,22.159746,-5.75,-2.2,-10.6,0.0,0.19199997,0.17499997,0.15400003,0.16107005,-3.0374997,0.6813219,78.909874,0.131352,-7.252564,0.0,32.25166
2022-01-30,3.8625,11.1,-3.45,0.0,0.17054169,0.1840833,0.17629164,0.17752542,0.76666665,2.2579136,39.80116,1.0555156,-1.0266517,0.0,14.578888,7.6312504,17.0,-0.8,0.0,0.12745832,0.13762498,0.16125001,0.15392339,7.768749,2.8914537,36.556866,1.6186783,1.5900122,0.0,12.7279215,-7.847916,-0.7,-15.2,0.0,0.191375,0.17499997,0.15400003,0.16102625,-1.9604168,0.51887214,85.266365,0.13921258,-8.966154,0.0,21.42227
2022-01-31,7.6625,15.5,-0.1,0.0,0.16991664,0.18512504,0.17712505,0.17830044,2.0229166,3.2030613,38.858067,1.4253504,1.9333385,0.0,21.794127,11.245833,20.55,3.9,0.0,0.11199999,0.1292917,0.15466665,0.14635126,10.087499,3.3991125,48.52263,1.6576619,5.8159256,0.0,27.887802,-2.35625,2.2,-8.05,1.3,0.191,0.17429167,0.15400003,0.16085123,-2.6916666,0.59178716,82.905205,0.16653329,-3.7465992,0.4,43.07081
2022-02-01,4.6666675,11.45,-1.45,0.2,0.1607083,0.18204165,0.17600006,0.17619835,5.014583,2.0283177,47.843708,0.7098739,0.44298783,0.3,26.925497,12.887498,17.35,9.65,1.5,0.11254165,0.12770835,0.15362501,0.14530668,12.964583,1.8048711,79.53704,0.91200745,10.552933,0.0,28.71437,-15.208333,-4.4,-21.45,0.0,0.191,0.17400001,0.15400003,0.16078998,-3.0770838,0.43721518,72.67736,0.09582257,-16.4299,0.0,52.002243
2022-02-02,-7.120834,-2.45,-10.35,4.6999993,0.15829165,0.18087499,0.17600006,0.17578422,-0.60625,1.1286702,49.51269,0.30493984,-9.5991335,4.6999993,27.21038,-1.84375,6.8,-7.15,10.400001,0.16991667,0.1293333,0.15591665,0.15131418,3.3562505,0.6045548,80.547585,0.19563714,-3.3239152,7.0,30.563978,-23.85,-21.05,-27.65,0.0,0.191,0.17400001,0.15400003,0.16078998,-3.2333333,0.24293369,72.51525,0.0333421,-24.592527,0.0,26.250393
2022-02-03,-10.6875,-7.65,-14.1,0.0,0.158,0.18000002,0.17600006,0.17558001,-2.6604168,0.9444747,46.46257,0.22059408,-12.706646,0.0,22.427162,-9.637501,-7.6,-10.95,9.500001,0.17300004,0.13266663,0.15700005,0.15301,-0.7541666,0.39298147,81.39562,0.06664729,-10.860724,9.500001,31.367552,-21.28125,-11.35,-30.85,0.2,0.191,0.17400001,0.15400003,0.16078998,-3.6833327,0.3121581,75.62502,0.07513648,-22.208815,0.2,26.28986
2022-02-04,-6.014584,3.2,-15.15,0.0,0.15862496,0.18000002,0.17600006,0.17562382,-2.266667,1.4500346,49.58408,0.46422866,-8.573829,0.0,15.978486,-9.052084,-5.25,-13.35,0.6,0.17220831,0.13299997,0.15700005,0.15302455,-0.30625,0.98920697,75.49604,0.13203683,-10.569075,0.6,22.392462,-20.774998,-12.7,-25.65,0.0,0.191,0.17400001,0.15400003,0.16078998,-4.3749995,0.3093496,75.70252,0.054063424,-21.658731,0.0,32.978832
2022-02-05,0.14166673,6.55,-5.5,0.0,0.16183333,0.18000002,0.17600006,0.17584836,-0.45625016,1.9139011,57.03323,0.60767853,-3.0977726,0.0,27.897097,-4.191667,2.95,-12.2,0.0,0.17258333,0.13299997,0.15700005,0.15305082,0.4333333,1.4850397,70.5673,0.31265363,-6.3242526,0.0,19.770523,-4.1145835,1.35,-14.2,0.1,0.19120835,0.17400001,0.15400003,0.16080455,-4.170833,0.75924224,80.97389,0.14641604,-5.397154,0.1,40.796116
2022-02-06,2.5875,8.85,-3.3,0.0,0.17120834,0.17958337,0.1757917,0.1762671,0.65208334,2.0938926,56.86957,0.65307057,-0.9743883,0.0,23.177402,1.5916666,7.95,-2.95,0.0,0.18374997,0.1330417,0.15658335,0.15354125,3.4104168,1.9497771,64.9723,0.6044967,-1.2917036,0.0,24.84,-10.895833,0.25,-15.15,0.2,0.191,0.17395835,0.15400003,0.16078122,-3.2791672,0.45387232,82.67362,0.06534934,-11.970084,0.2,37.16902
2022-02-07,4.216667,12.55,-2.3,0.0,0.17308329,0.17716664,0.17458332,0.17502086,0.8958333,2.444462,49.780178,1.1651195,-0.26909426,0.0,18.161278,4.860417,13.6,-2.7,0.0,0.19920836,0.13179167,0.15570828,0.15373084,4.5104165,2.5476363,56.853153,1.1834689,0.7912309,0.0,18.733839,-1.5208335,3.8,-9.95,0.0,0.19287501,0.17300004,0.15400003,0.16071124,-3.2874997,1.0476351,76.060905,0.29367638,-3.4438536,0.0,22.61419
2022-02-08,7.266666,14.75,1.9,0.0,0.16454166,0.17358333,0.17279167,0.1723804,2.9645834,3.457095,33.70194,1.3974777,1.1553459,0.0,23.795427,8.827084,17.2,2.3,0.0,0.20208329,0.1335,0.15704168,0.15525083,7.6729164,3.7549074,37.26038,1.5585191,2.668458,0.0,23.113008,1.9395834,3.85,0.7,0.1,0.20845835,0.17300004,0.15400003,0.1618021,-2.4583337,1.0082669,76.85866,0.28313196,-0.038653146,0.1,43.022636
2022-02-09,7.1645827,13.6,1.5,0.0,0.16224997,0.17366667,0.1722917,0.1718775,6.1895833,3.1296573,32.517193,1.2045195,1.1624988,0.0,18.861387,9.806249,19.3,1.55,0.0,0.19604164,0.13124998,0.158,0.15504543,8.910417,3.7269516,33.30853,1.9497298,2.7700462,0.0,18.345877,-3.0854168,1.25,-11.25,0.3,0.22762495,0.17433333,0.15400003,0.16342376,-1.9625001,0.610296,85.646904,0.09610039,-4.263228,0.2,35.39186
2022-02-10,6.6375003,12.55,-0.2,0.0,0.15683335,0.171,0.17079169,0.16985835,6.3958335,2.6093478,53.370575,0.91368055,2.292836,0.0,23.977188,10.541667,15.95,5.75,0.0,0.18266666,0.12475002,0.15779163,0.15259415,10.900001,3.2538698,43.550236,1.275238,4.846088,0.0,26.260265,-0.06249982,6.65,-11.4,0.6,0.26870832,0.17649998,0.15400003,0.16675459,-2.5208333,1.0057462,83.27617,0.27155107,-1.5702162,0.6,41.185005
2022-02-11,8.435416,11.9,-0.25,0.0,0.15641667,0.171,0.17000002,0.16925919,8.25625,3.5529687,40.480675,1.0013369,2.8728292,0.0,30.75209,11.558333,17.55,7.9,0.0,0.17483334,0.12366667,0.15741666,0.15154834,10.96875,4.2354507,37.044006,1.4690583,5.0620704,0.0,31.869658,-14.585416,2.3,-23.95,0.3,0.31175002,0.19462496,0.15400003,0.17357375,-2.7770834,0.4182165,75.93007,0.13629788,-15.731267,0.1,46.13762
2022-02-12,-2.0875003,4.95,-8.95,0.0,0.15766667,0.17133336,0.17041667,0.16971666,-0.28124997,2.0564628,37.793156,0.62581676,-5.769369,0.0,22.461807,1.7624999,8.9,-3.75,0.0,0.17095836,0.12641667,0.15891667,0.15293457,7.070833,2.7422395,33.45975,0.7061833,-2.82936,0.0,34.838253,-17.554165,-11.1,-25.9,0.5,0.29224995,0.20120834,0.15429167,0.17380126,-3.9187498,0.40240273,78.00041,0.055923805,-18.563927,0.5,20.545246
2022-02-13,1.8020834,5.2,-2.35,0.0,0.1652917,0.17604165,0.17241667,0.17267917,-0.1729167,2.454562,39.922516,0.6459801,-2.5191891,0.0,23.73271,5.2875004,12.35,-0.3,0.0,0.16837497,0.12720834,0.15962496,0.15343,5.59375,3.0847976,34.87308,1.1199428,-0.20012884,0.0,20.188908,-13.439584,0.6,-26.25,0.7,0.29099992,0.20087498,0.15499999,0.17415379,-5.027084,0.5071588,79.49441,0.14401856,-14.569285,0.7,41.835964
2022-02-14,5.1687493,9.95,0.15,0.0,0.17520833,0.1804167,0.1744167,0.17573209,0.8541667,2.7726784,42.239765,0.8959466,0.2966005,0.0,24.023088,11.208335,19.85,4.85,0.0,0.16654167,0.12945834,0.15858333,0.15302415,9.916667,4.1530323,31.032951,1.9049804,3.9220264,0.0,21.829777,-15.764584,-9.7,-22.1,0.4,0.29099992,0.19999999,0.15499999,0.17397,-5.035416,0.39819655,81.54234,0.05399792,-16.755102,0.4,35.016357
2022-02-15,10.825001,17.8,3.35,0.0,0.18304168,0.18329167,0.17650004,0.17838418,6.8229165,4.50065,39.04591,1.5647558,4.47835,0.0,33.21573,13.595834,20.0,8.35,0.0,0.15337501,0.12316668,0.15841664,0.15066126,12.518748,5.0651565,40.18521,1.5587319,7.1459823,0.0,39.70459,-11.587499,-5.75,-16.25,0.1,0.29099992,0.19933327,0.15499999,0.17382997,-4.75625,0.61181986,83.99621,0.0543651,-12.610928,0.1,24.288662
2022-02-16,8.922917,14.85,1.4,0.0,0.17762502,0.18258335,0.17691667,0.17815627,9.389583,3.6341708,43.155178,0.9883398,3.5105355,0.0,35.85932,16.954166,23.2,13.3,0.6,0.15216666,0.12258332,0.15899996,0.15087418,15.572914,3.9814315,62.656384,1.7744823,12.397133,0.0,46.982414,-13.099999,-9.5,-19.2,0.0,0.29099992,0.19891661,0.15499999,0.17374247,-4.1395836,0.41662923,78.19556,0.059513643,-14.281624,0.0,29.795301
2022-02-17,-3.3375003,0.25,-6.15,1.2,0.18208332,0.1835833,0.17758334,0.17915837,1.1145834,1.913189,32.394234,0.530486,-6.77669,1.2,32.654995,1.1895832,14.7,-4.4,23.900002,0.319125,0.16250001,0.15849997,0.17058378,6.6812496,1.2876294,69.127815,0.3426233,-1.046771,0.4,43.34974,-17.639582,-8.55,-25.6,0.3,0.29099992,0.19799997,0.15499999,0.17355007,-4.84375,0.42495286,76.682755,0.09732893,-18.675535,0.3,19.296135
2022-02-18,2.0979168,12.75,-4.8,0.0,0.19599998,0.18129165,0.17600006,0.17851126,-0.87083316,2.8631096,35.803425,1.1618232,-2.5631607,0.0,21.817902,0.17083333,9.65,-7.25,0.0,0.30920833,0.19587499,0.15941666,0.17755835,-0.32291663,2.3824697,46.895428,1.0292852,-3.8932114,0.0,18.864824,-8.4125,0.95,-18.45,0.4,0.29099992,0.19766665,0.15583329,0.17408001,-4.4479165,0.6017859,75.37298,0.12569694,-9.862545,0.4,47.657528
2022-02-19,2.1666667,6.75,-4.25,0.0,0.19558333,0.18137497,0.1757917,0.17834957,1.1104167,2.4159262,48.74205,0.6772801,-1.7376227,0.0,30.633865,6.1250005,14.3,-0.2,0.0,0.27433333,0.19791664,0.15995832,0.17593582,5.2958336,2.8948119,54.436096,1.0453563,1.8677016,0.0,23.469128,-9.406249,3.15,-22.7,0.0,0.29099992,0.19700001,0.15599996,0.17406005,-4.516667,0.9195228,72.61108,0.25954968,-11.040222,0.0,37.585102
2022-02-20,11.375,18.6,6.1,0.0,0.18112499,0.17545833,0.17287497,0.17399503,7.8916664,4.25851,34.47745,1.7040551,4.542918,0.0,32.761974,12.193749,19.3,7.2,0.0,0.24095833,0.19487494,0.15487497,0.16930084,10.143749,4.9859285,36.437187,1.6412659,5.478941,0.0,36.0072,-9.531251,4.45,-20.15,0.6,0.31099996,0.19700001,0.15599996,0.17546003,-3.2645833,0.6249217,76.383675,0.26576686,-11.048263,0.6,29.598919
2022-02-21,9.327085,20.5,-5.9,0.0,0.177625,0.1729167,0.17120837,0.17201625,9.160417,3.7798636,42.898026,1.936444,3.288745,0.0,25.509243,16.254168,21.9,11.3,1.9000001,0.22375004,0.19316669,0.15391667,0.16704752,13.552081,4.130067,59.611774,1.6161585,11.425904,0.0,35.951363,-23.608335,-20.85,-24.9,6.5,0.31699994,0.19612505,0.15599996,0.17569624,-4.5604167,0.21810697,74.04123,0.02743598,-24.360712,6.5,33.973778
