date,temperature_2m_mean_central_iowa,temperature_2m_max_central_iowa,temperature_2m_min_central_iowa,precipitation_sum_central_iowa,soil_moisture_0_to_7cm_mean_central_iowa,soil_moisture_7_to_28cm_mean_central_iowa,soil_moisture_28_to_100cm_mean_central_iowa,soil_moisture_0_to_100cm_mean_central_iowa,soil_temperature_0_to_7cm_mean_central_iowa,et0_fao_evapotranspiration_sum_central_iowa,relative_humidity_2m_mean_central_iowa,vapour_pressure_deficit_max_central_iowa,wet_bulb_temperature_2m_mean_central_iowa,snowfall_water_equivalent_sum_central_iowa,wind_speed_10m_max_central_iowa,temperature_2m_mean_central_illinois,temperature_2m_max_central_illinois,temperature_2m_min_central_illinois,precipitation_sum_central_illinois,soil_moisture_0_to_7cm_mean_central_illinois,soil_moisture_7_to_28cm_mean_central_illinois,soil_moisture_28_to_100cm_mean_central_illinois,soil_moisture_0_to_100cm_mean_central_illinois,soil_temperature_0_to_7cm_mean_central_illinois,et0_fao_evapotranspiration_sum_central_illinois,relative_humidity_2m_mean_central_illinois,vapour_pressure_deficit_max_central_illinois,wet_bulb_temperature_2m_mean_central_illinois,snowfall_water_equivalent_sum_central_illinois,wind_speed_10m_max_central_illinois,temperature_2m_mean_central_indiana,temperature_2m_max_central_indiana,temperature_2m_min_central_indiana,precipitation_sum_central_indiana,soil_moisture_0_to_7cm_mean_central_indiana,soil_moisture_7_to_28cm_mean_central_indiana,soil_moisture_28_to_100cm_mean_central_indiana,soil_moisture_0_to_100cm_mean_central_indiana,soil_temperature_0_to_7cm_mean_central_indiana,et0_fao_evapotranspiration_sum_central_indiana,relative_humidity_2m_mean_central_indiana,vapour_pressure_deficit_max_central_indiana,wet_bulb_temperature_2m_mean_central_indiana,snowfall_water_equivalent_sum_central_indiana,wind_speed_10m_max_central_indiana
2020-11-02,5.4437504,13.65,-0.8,0.0,0.30679172,0.3168333,0.25208333,0.2695104,1.8249999,2.2797408,50.797306,1.0838866,1.0790182,0.0,19.296135,3.7479162,10.6,-3.65,0.0,0.29150003,0.2975416,0.22487503,0.24479873,4.95,2.197317,49.994846,0.8712169,-0.5064943,0.0,19.61587,2.08125,7.55,-3.0,0.0,0.34691668,0.351125,0.22770834,0.26197043,4.8604164,2.1764443,50.32292,0.66765815,-1.8123082,0.0,21.749483
2020-11-03,12.241666,20.6,3.7,0.0,0.2944583,0.3074167,0.24829161,0.2639396,9.03125,2.6535192,63.568085,1.2230587,8.253205,0.0,21.175835,10.63125,18.85,2.85,0.0,0.27474993,0.28716674,0.21975003,0.23775749,9.33125,2.5893116,61.262253,1.1436743,6.548782,0.0,19.130875,8.635417,15.8,3.05,0.0,0.33774996,0.34304166,0.22999997,0.26128125,7.9479165,2.6587725,54.219532,0.9409769,4.2866898,0.0,22.065973
2020-11-04,14.21875,20.85,7.45,0.0,0.281,0.2970833,0.24466665,0.25821748,12.004167,2.387842,66.9109,1.2501229,10.451209,0.0,16.299694,15.154167,20.15,9.9,0.0,0.26445833,0.2800834,0.21566664,0.23260961,13.137501,3.0649333,60.09027,1.2547247,10.505017,0.0,21.794127,12.839583,19.0,8.1,0.0,0.326125,0.33383337,0.23049998,0.25889376,11.427082,2.800236,63.624622,1.0685792,8.861642,0.0,21.288757
2020-11-05,12.689583,20.4,4.6,0.0,0.27374995,0.29016665,0.24262501,0.25478753,11.747917,1.8486533,73.88331,1.3240416,9.631438,0.0,11.384199,15.831252,20.6,12.6,0.0,0.25295833,0.27312505,0.21279168,0.22827329,15.060418,2.8277752,59.867817,1.2444699,11.190171,0.0,18.455048,13.681252,17.35,11.45,0.0,0.30762497,0.32162502,0.23058333,0.255095,13.047915,2.25245,65.24349,0.8675059,9.862468,0.0,21.194187
2020-11-06,14.568749,21.35,8.05,0.0,0.27670833,0.29070833,0.2445833,0.25651833,12.399999,2.1723585,79.25279,1.0675253,12.096894,0.0,23.857979,15.116669,21.95,9.55,0.0,0.24004161,0.26408327,0.208875,0.22265041,14.614582,2.4856868,70.64724,1.1720624,11.669028,0.0,15.517629,12.804169,19.6,8.2,0.0,0.28404167,0.30458334,0.22862501,0.2484554,12.631249,2.1167443,73.72381,1.1134114,9.830598,0.0,15.2947035
2020-11-07,16.589582,20.7,13.3,0.0,0.26779172,0.28350005,0.24325001,0.2534204,15.070834,2.692219,73.35613,1.0015551,13.42291,0.0,29.268686,15.256249,21.1,9.85,0.0,0.2323333,0.25754163,0.2070833,0.21944709,14.683334,2.4648871,70.72923,1.1181492,11.839504,0.0,16.981165,12.943749,20.05,7.4,0.0,0.2631667,0.28829166,0.22608332,0.24174292,12.564584,2.0922253,73.227486,1.1700385,9.882157,0.0,10.829958
2020-11-08,18.01875,21.8,14.75,0.2,0.26250002,0.27912495,0.24291669,0.25189123,15.845832,2.7187471,70.82966,1.1189924,14.485085,0.0,37.648838,18.750002,23.45,14.65,0.0,0.22487499,0.25100002,0.20437501,0.2156012,17.047915,2.3957205,74.38361,1.0973655,15.5912485,0.0,26.282465,16.570833,23.25,11.3,0.0,0.2502083,0.2773333,0.22479163,0.23760462,14.79375,2.3182888,70.98689,1.250178,13.092702,0.0,14.917212
2020-11-09,17.222916,21.4,7.05,10.5,0.28441665,0.27829164,0.24370831,0.2538204,16.429165,1.7398318,80.762184,0.83241415,14.885678,0.0,30.141266,20.006248,23.25,17.65,1.0,0.22216666,0.24679165,0.20108329,0.2121579,18.5875,2.37306,74.299034,1.1020391,16.797361,0.0,27.343414,17.570833,22.2,12.85,0.0,0.23345834,0.2647917,0.22291672,0.23244834,16.179167,1.9096134,74.94047,1.109566,14.5245285,0.0,18.416384
2020-11-10,3.4395835,6.55,-1.5,23.1,0.41479167,0.35795835,0.24512504,0.2806967,7.0958333,0.552002,85.63663,0.19439083,2.1625438,0.0,30.77105,18.258333,23.15,7.85,11.9,0.24520832,0.24479163,0.20250003,0.21437086,18.239584,1.9814172,78.59042,0.95785165,15.68385,0.0,36.707645,19.65,23.1,17.45,5.0,0.23949999,0.26370832,0.2226667,0.23246376,18.066668,2.1925185,77.2542,1.0823203,16.804468,0.0,31.550869
2020-11-11,1.7645835,9.85,-3.95,0.0,0.3859167,0.3789583,0.24966663,0.2863554,4.1520834,1.394481,70.94228,0.6764368,-0.79042286,0.0,19.64228,4.56875,8.9,0.75,0.0,0.3116666,0.2493333,0.2060417,0.22252668,10.210416,1.6198965,63.530354,0.66334736,1.3539677,0.0,21.96,7.8770833,19.4,1.45,3.0,0.28504166,0.27145836,0.22700004,0.24039917,12.739586,1.7291641,66.34197,0.5841923,4.711502,0.0,29.68636
2020-11-12,2.7062502,10.1,-3.25,0.0,0.36704168,0.36845836,0.25341675,0.28552917,4.5604167,1.234592,72.369896,0.6209561,0.27563217,0.0,27.859905,6.272917,12.65,0.15,0.0,0.2975,0.25470838,0.21116662,0.22635376,8.279167,1.7517736,67.44465,0.9022905,3.0650377,0.0,15.30741,4.0541663,10.25,-0.25,0.0,0.266,0.278625,0.23116662,0.24357124,7.4624996,1.4669869,69.97842,0.6871545,1.3185921,0.0,13.698934
2020-11-13,-1.1645833,4.15,-7.0,0.0,0.35100004,0.35625005,0.2549167,0.28292254,0.99166673,1.4983621,57.787125,0.48884392,-4.2285724,0.0,23.313995,2.3604167,7.8,-2.05,0.1,0.28812504,0.25712496,0.21254165,0.22719501,6.7270837,1.5406791,58.10103,0.5479922,-0.95947176,0.0,25.364037,4.564583,7.15,-1.55,0.0,0.27037498,0.28174993,0.23183326,0.24501379,7.270834,1.3195306,67.720314,0.49333236,1.7068964,0.0,22.039528
2020-11-14,6.266666,11.95,0.25,3.1000001,0.34954166,0.34887505,0.25645834,0.28238168,5.0000005,1.0538372,73.3998,0.34642017,4.0025783,0.0,26.674032,5.3875003,12.05,-1.5,5.5,0.30212504,0.26020834,0.21412502,0.22996251,5.620833,1.1093509,75.0184,0.40603352,3.256749,0.0,31.782108,2.7416668,8.75,-3.45,4.3,0.277375,0.27979162,0.23066664,0.24425255,4.2625003,0.8010044,82.12513,0.39094406,1.0942551,0.0,26.882141
2020-11-15,4.2000003,6.55,1.6,0.3,0.3565,0.34399998,0.25720832,0.28238496,5.1416664,1.9414586,58.770157,0.5765653,0.7172995,0.0,43.31983,8.83125,13.65,5.65,8.500001,0.36916664,0.2885833,0.21616672,0.2420842,9.30625,2.1612535,62.371372,0.7024746,5.3256345,0.0,42.51812,9.493751,13.95,6.55,18.800001,0.3790833,0.31204167,0.23237497,0.25937456,8.872916,2.0710776,65.791245,0.56962746,6.2222533,0.0,47.209442
2020-11-16,3.925,11.8,-2.7,0.0,0.347375,0.34112504,0.25754163,0.2813825,3.9666665,2.0122294,59.435165,0.8664438,0.31413868,0.0,30.77737,7.3541665,13.4,0.6,0.0,0.32775,0.2941251,0.21462502,0.2392388,7.8854165,2.6555023,50.30847,0.95415443,2.6843815,0.0,26.925497,5.8958335,10.1,1.2,0.0,0.357625,0.33074996,0.23441668,0.26327124,7.1958327,2.4145703,52.56068,0.7126968,1.6938647,0.0,27.381308
2020-11-17,0.7666666,6.0,-4.95,0.0,0.33875,0.337625,0.25874996,0.28091374,3.0999997,1.2388955,68.33724,0.49941468,-1.8282393,0.0,18.892282,3.40625,7.3,-0.85,0.0,0.31066665,0.2927917,0.21487503,0.23794295,6.8583336,1.7008975,54.24934,0.65721875,-0.35139418,0.0,28.001427,2.9375002,7.2,-0.45,0.0,0.33966663,0.32883337,0.23508333,0.26209167,6.1729164,1.8803792,53.760773,0.5214045,-0.72653764,0.0,27.757378
2020-11-18,9.118751,15.15,2.0,0.0,0.32637498,0.33079168,0.25924996,0.27897257,6.5166664,2.9443002,52.718826,0.9548193,4.4721937,0.0,32.37999,5.6625,11.35,0.45,0.0,0.29966667,0.29058334,0.21570837,0.2373092,6.229166,2.8503544,42.89931,0.92716587,0.6842373,0.0,28.664682,2.39375,8.15,-3.1,0.0,0.32929167,0.3251666,0.23595838,0.26122543,4.489583,1.8464713,55.079075,0.6609993,-1.2662948,0.0,24.967499
2020-11-19,14.389584,19.25,10.95,0.0,0.32191667,0.32758328,0.26050004,0.27888668,11.177082,3.031821,55.338673,1.1444308,9.427365,0.0,25.35637,14.3,18.5,9.9,0.0,0.28691667,0.28641662,0.21629168,0.23596169,11.393749,4.586956,38.33546,1.366616,7.4647517,0.0,33.697998,11.1875,15.75,4.9,0.0,0.31712502,0.3195417,0.23662502,0.25967243,8.779167,4.2573285,37.05106,1.1117853,4.826835,0.0,36.869694
2020-11-20,7.0020833,10.55,2.7,0.0,0.31375,0.3217084,0.26000008,0.2767212,8.495833,1.0066718,72.56136,0.6124966,4.3571,0.0,16.704155,13.924998,17.05,10.8,0.0,0.27254167,0.28091666,0.21612501,0.23368043,13.702083,2.4935317,62.576416,0.8783933,9.806373,0.0,26.099379,13.752084,17.7,11.35,1.4000001,0.3010833,0.3107083,0.23633337,0.2564846,12.479167,3.1381698,55.473236,1.1117072,8.949054,0.0,30.173496
2020-11-21,2.1791666,6.65,-3.2,0.0,0.31112498,0.31824997,0.2609167,0.27647123,4.8874993,0.9344452,71.44571,0.4828974,-0.2634414,0.0,9.255571,8.872916,11.35,5.35,4.4,0.26387498,0.2765,0.21820827,0.23364623,10.927083,1.7622397,58.957394,0.6676586,4.8917513,0.0,17.163355,7.939583,10.2,6.25,2.3,0.31570837,0.30529168,0.23666668,0.25661084,9.23125,0.96275324,72.05843,0.43648702,5.248304,0.0,15.0038395
2020-11-22,3.9854164,9.3,-0.5,0.2,0.30825004,0.31454176,0.26100004,0.27555126,4.8166666,1.4333253,70.48508,0.63824177,1.3113153,0.0,24.633049,5.6166663,8.95,3.85,12.5,0.38041666,0.29704165,0.2193333,0.24692793,7.320833,0.7853363,82.22093,0.50850254,3.887468,0.0,19.523155,3.9208333,6.15,1.75,23.0,0.3955833,0.34708333,0.23816659,0.27205837,5.9041667,0.40964466,88.83454,0.23922342,2.8304894,0.0,24.442913
2020-11-23,-0.029166704,2.75,-4.2,0.0,0.31004158,0.31370842,0.2617084,0.2760117,0.68125004,0.67344177,76.80696,0.37461385,-1.9165298,0.0,20.523157,3.7541666,7.15,-1.2,1.1,0.34124997,0.30783337,0.22004163,0.2469625,5.9979167,0.98818207,74.7379,0.51852393,1.4780608,0.4,13.684735,4.0187497,7.15,0.65,0.0,0.37387502,0.36687496,0.24104168,0.27676502,5.633333,1.0988914,78.39336,0.4609257,2.034879,0.0,16.676977
2020-11-24,3.6916666,6.15,0.95,8.9,0.36329162,0.31808332,0.26270834,0.28137794,3.6020832,0.22539517,95.55185,0.055559278,3.1919587,1.6,23.424908,6.6104164,10.2,3.3,15.4,0.36749998,0.31216666,0.21974999,0.24949998,6.620833,0.95115656,78.70083,0.5758648,4.5163074,0.90000004,23.966375,5.2666664,8.25,2.4,1.3000001,0.36854163,0.36004174,0.2438333,0.27696666,5.75625,0.9397565,74.62916,0.46916944,2.9081895,0.0,21.67487
2020-11-25,3.4187498,4.85,2.2,2.7,0.37749997,0.33374998,0.2634583,0.28620252,4.1770835,0.37700674,89.38352,0.18429744,2.3856745,0.0,21.897945,8.645833,10.9,7.15,5.6,0.4000416,0.34983334,0.21983337,0.25974792,8.6,0.41655973,93.669624,0.100519896,7.947288,0.0,19.416653,9.945833,13.75,6.55,24.800001,0.40775,0.38012508,0.24645837,0.2858188,8.73125,0.5531288,90.16437,0.27677727,8.911014,0.0,28.739187
2020-11-26,3.0083334,9.0,-0.8,0.0,0.3528333,0.33591667,0.26412496,0.28541085,4.2875,1.0960559,78.0153,0.546094,0.9830105,0.0,17.974781,6.4833336,10.2,2.45,0.0,0.3750417,0.3640833,0.22329165,0.26348045,8.347917,1.0609386,81.79368,0.5000909,4.677517,0.0,16.595179,8.179168,9.8,6.85,0.4,0.39858332,0.3989167,0.255125,0.29536334,9.104166,0.7234337,84.02691,0.3349656,6.565058,0.0,25.277023
2020-11-27,0.68333334,6.35,-3.45,0.0,0.34208325,0.3349167,0.26591662,0.28573832,1.6354166,1.0012834,77.2981,0.4933872,-1.2820767,0.0,17.727943,3.9291666,9.45,0.55,0.0,0.3585417,0.35566673,0.2262917,0.26271793,6.002083,0.8703408,85.076485,0.49925387,2.4753199,0.0,16.548256,6.6062503,9.6,3.4,0.0,0.38549998,0.3848333,0.261375,0.29599,8.35,0.86975276,84.02258,0.41035235,5.0016174,0.0,18.075441
2020-11-28,5.0249996,11.8,0.0,0.0,0.3343333,0.33216673,0.2660416,0.2847083,0.95,1.7038125,63.068287,0.8702716,1.6500479,0.0,20.390114,3.2625,10.65,-3.3,0.0,0.34737495,0.3472083,0.22725004,0.26085,4.358333,1.2978395,74.92159,0.62814087,0.9299452,0.0,15.137133,2.272917,7.45,-2.3,0.0,0.370875,0.37283328,0.26491657,0.29499623,5.235417,1.2175984,73.03751,0.55267656,-0.07706905,0.0,18.075441
2020-11-29,1.7125002,4.55,-3.1,0.0,0.3269584,0.329,0.2667084,0.28400716,2.7624998,1.449916,62.335983,0.42831945,-1.1735555,0.0,37.249126,4.7812495,10.4,1.1,0.3,0.34137502,0.34133336,0.22920835,0.26060626,5.4562497,1.2156031,69.82086,0.58048075,2.0248868,0.0,25.772078,3.4604166,9.4,-0.75,0.0,0.35708335,0.36229166,0.2670417,0.2933471,4.672917,1.1279038,67.61829,0.63622326,0.60348624,0.0,12.758432
2020-11-30,-3.6729167,0.45,-6.3,0.0,0.3255833,0.3276251,0.2678334,0.28443208,-0.14583333,1.1938988,51.746765,0.42761746,-6.626388,0.0,25.44566,0.40208325,2.85,-2.15,0.0,0.3329583,0.33424994,0.23016667,0.25921962,4.0145836,1.4959979,55.53305,0.3519234,-2.8540175,0.0,26.427528,0.9833333,4.65,-1.95,4.9999995,0.35616663,0.3525,0.2683334,0.29215667,3.533333,0.67020065,80.00199,0.29992837,-0.67254514,2.8999996,33.190357
2020-12-01,-3.09375,4.3,-8.8,0.0,0.3236666,0.32533327,0.26841673,0.2842367,-1.1333333,1.1164286,51.787,0.6385469,-6.2168446,0.0,10.464797,-2.5875003,2.3,-6.25,0.0,0.3285833,0.32983336,0.23133326,0.2588258,0.38333336,1.0799237,63.565838,0.47077912,-5.139732,0.0,15.408671,-1.9916667,-0.2,-3.5,0.1,0.35029173,0.34916672,0.26991665,0.29218543,1.6916666,1.0999668,63.443233,0.26629388,-4.5781026,0.1,27.362368
2020-12-02,-1.3020834,6.15,-6.2,0.0,0.32270834,0.32349995,0.26900002,0.28420457,-1.0229167,1.1282793,47.237705,0.75041753,-4.94216,0.0,8.669949,-0.90833336,6.45,-6.0,0.0,0.3244583,0.32545826,0.23241659,0.25839832,-0.56041676,0.9793283,63.550884,0.7260609,-3.760379,0.0,10.315115,-1.2541665,5.05,-4.8,0.0,0.34775004,0.34741667,0.27166662,0.29290003,0.39583334,1.218826,63.28004,0.5869719,-3.9937372,0.0,14.917212
2020-12-03,-0.46249986,5.8,-4.55,0.0,0.32162502,0.3217917,0.269875,0.28439996,-0.80000013,1.0212574,71.13831,0.50899327,-2.7765257,0.0,16.167967,1.3395834,8.0,-4.05,0.0,0.31925002,0.32087502,0.23304166,0.25752124,0.96250004,1.1169541,70.92866,0.57719886,-1.124075,0.0,11.200571,1.5020834,6.7,-3.05,0.0,0.33420834,0.33908328,0.27199998,0.29044214,2.2708333,1.1641629,66.09482,0.48811278,-1.2775491,0.0,16.075521
2020-12-04,0.9937499,7.95,-2.5,0.0,0.32029176,0.32037508,0.27008334,0.28415912,-0.63124985,1.2946323,60.467945,0.6479446,-2.0980732,0.0,13.276144,2.9583333,8.35,-0.5,0.0,0.30704162,0.3125834,0.23208325,0.25423548,3.3812501,1.1154976,77.733185,0.51823574,0.91988134,0.0,17.917007,3.4395835,7.65,-0.6,0.0,0.32870838,0.33437505,0.2726666,0.28954837,3.9791667,1.2692509,71.098625,0.4366634,0.9142372,0.0,20.188908
2020-12-05,-0.033333313,7.2,-3.65,0.0,0.31845835,0.31870833,0.27099994,0.28434086,-0.42916664,0.89718056,78.45389,0.5297173,-1.9016646,0.0,10.966713,0.4479166,6.45,-4.15,0.0,0.30262494,0.30824995,0.23249997,0.25331637,0.7604167,0.9299666,78.95686,0.4858762,-1.390879,0.0,10.144082,0.9458334,3.95,-1.0,0.0,0.32400003,0.3299167,0.27320823,0.28867248,2.8708334,0.8636604,76.13723,0.33342323,-1.0552349,0.0,13.679999
2020-12-06,0.25833333,4.85,-2.4,0.0,0.31587502,0.31687495,0.27120826,0.2839251,1.1708333,0.7670062,82.75242,0.31192052,-1.2611063,0.0,14.05845,1.6937499,5.35,-1.2,0.1,0.302,0.3059999,0.23270829,0.25295,3.26875,0.9258769,71.1689,0.42341784,-0.72734493,0.1,13.004921,-0.81041676,1.35,-3.5,0.0,0.31991675,0.3258333,0.2736667,0.2878591,1.9812499,0.7145784,73.37348,0.27417597,-2.896181,0.0,12.245294
2020-12-07,-0.60208327,4.55,-3.6,0.0,0.31466675,0.31604165,0.27199998,0.28423548,0.5041667,0.746851,86.465294,0.2606486,-1.8270141,0.0,9.693296,1.3270832,5.4,-2.6,0.0,0.29904166,0.3025834,0.23299997,0.2522354,3.6395833,0.9300892,75.55677,0.43059742,-0.75598055,0.0,10.685391,-0.56249994,2.45,-2.75,0.0,0.3164167,0.32245836,0.27400002,0.28714544,1.8604168,0.8291176,68.90574,0.33393818,-2.9588706,0.0,13.32
2020-12-08,1.1291667,8.6,-4.05,0.0,0.31741664,0.31708327,0.2729166,0.2853066,0.32291672,1.0430696,74.46233,0.6035015,-1.0882372,0.0,13.830749,0.6875,4.95,-3.3,0.0,0.29504174,0.29920825,0.23358335,0.25166664,2.6895835,0.7414889,80.956764,0.32201904,-0.97130895,0.0,14.277983,0.40833327,3.65,-1.95,0.0,0.31366667,0.31975004,0.2747084,0.2868942,2.1041667,0.71992785,72.78011,0.33402678,-1.8083816,0.0,17.884428
2020-12-09,4.11875,10.9,0.1,0.0,0.31733334,0.31641665,0.2729999,0.2852208,0.33125,1.5384734,58.32344,0.8227024,0.5166726,0.0,17.673029,5.1749997,12.45,0.9,0.0,0.292125,0.29658335,0.23383331,0.25109127,4.733333,1.2028064,75.979576,0.74160767,2.8345003,0.0,12.313894,4.0375,10.5,-0.1,0.2,0.311875,0.3175833,0.27550003,0.28688377,3.9125001,1.1783378,77.839714,0.5513504,1.9522556,0.2,18.899143
2020-12-10,3.9270833,12.0,-0.65,0.0,0.31883338,0.31687495,0.27383336,0.2860221,0.9375,1.1676967,74.86098,0.7668076,1.5620786,0.0,18.089775,6.11875,14.75,0.1,0.0,0.28758335,0.2932084,0.23379163,0.25003457,4.7749996,1.2525052,78.51743,0.8057805,3.9236882,0.0,14.154915,4.964583,12.1,-0.6,0.0,0.30670837,0.3136667,0.27550003,0.2856996,3.9104166,1.1970357,78.55816,0.5753954,2.8707607,0.0,14.113653
2020-12-11,2.4250002,3.45,0.9,9.2,0.34183332,0.3192917,0.275625,0.28942958,2.845833,0.47940943,85.14407,0.21653509,1.0749166,2.3999999,28.528723,7.8958325,12.2,3.85,8.099999,0.29808328,0.2887083,0.23370838,0.24976458,6.4354167,0.6001232,83.89952,0.545808,6.2532883,0.0,20.275383,9.320833,14.65,4.8,0.3,0.2977083,0.30887502,0.27500007,0.28370336,7.2895827,1.4508523,73.94976,0.6953756,6.619614,0.0,17.771753
2020-12-12,-1.7583332,0.7,-8.05,9.800001,0.36458334,0.331875,0.27745828,0.2949846,1.5666667,0.54996556,83.24128,0.13898608,-3.1276653,9.800001,28.04305,6.241667,11.35,1.6,11.700001,0.39104167,0.3172917,0.23358332,0.26218417,7.5812497,0.5576662,86.14709,0.20258713,4.9443088,0.0,24.609364,9.410417,11.95,4.25,14.400001,0.39091668,0.33829165,0.27558336,0.2968254,9.49375,1.0395608,83.40701,0.41140467,7.740963,0.0,33.857227
2020-12-13,-7.4187503,-4.95,-10.55,0.0,0.35137498,0.33799994,0.27970842,0.29696628,0.68958336,0.4313346,87.46204,0.07464817,-8.388247,0.0,13.441071,1.3541665,4.1,-1.35,0.0,0.3445833,0.32162505,0.23170827,0.2584921,4.5666666,0.84699076,75.58453,0.30700535,-0.7149596,0.0,19.272614,3.0749996,4.2,1.4,0.0,0.36633334,0.35687497,0.27699995,0.3000271,5.7562504,0.56272185,76.73125,0.26324874,1.0201194,0.0,17.771753
2020-12-14,-8.577083,-6.2,-12.2,0.0,0.34375,0.3372916,0.28062502,0.29694375,-0.5687501,0.46381745,77.35921,0.12027462,-10.019945,0.0,16.595179,-2.1895835,1.1,-4.45,0.0,0.3285,0.31862494,0.23124997,0.25640622,2.1604168,0.98248035,65.365875,0.349982,-4.66094,0.0,22.218153,-0.9125001,2.85,-4.65,0.0,0.35108337,0.35120833,0.27804157,0.29851958,3.1145828,0.93709636,68.81496,0.31239757,-3.2448444,0.0,22.183128
2020-12-15,-8.737499,-6.55,-11.2,0.0,0.3393332,0.33591664,0.281375,0.2968858,-0.3062501,0.42275545,77.547295,0.081360534,-10.167373,0.0,11.631956,-2.4604168,0.8,-4.9,0.0,0.32116675,0.3159167,0.23108329,0.25520414,0.26874998,0.9001352,62.966022,0.32948744,-5.0534434,0.0,18.584509,-2.8187497,-0.85,-4.7,0.0,0.34495828,0.34675005,0.2790833,0.29790458,0.27916667,0.81702024,65.615616,0.28718677,-5.2124867,0.0,17.76081
2020-12-16,-10.385417,-6.4,-14.0,0.0,0.33616665,0.33441672,0.2820417,0.29682916,-0.8916666,0.4975899,80.56384,0.10837257,-11.61513,0.0,12.371645,-1.3291668,0.8,-3.05,0.6,0.31645834,0.31350008,0.23204158,0.2550571,0.87291664,0.7506451,69.10572,0.2433841,-3.642868,0.6,14.021525,-1.6979165,-0.35,-2.6,2.5,0.3407084,0.34300002,0.28012505,0.2975697,0.30208334,0.5019816,77.77894,0.1962704,-3.427953,2.5,17.673029
2020-12-17,-9.987498,-4.2,-15.3,0.0,0.33379176,0.3326249,0.283,0.29697672,-1.1,0.4366663,90.73425,0.061680496,-10.732938,0.0,11.609651,-1.6979165,1.95,-4.5,0.0,0.31037495,0.31004158,0.23258333,0.25429502,0.5604167,0.86519444,68.90511,0.38531715,-4.0165515,0.0,10.787993,-1.0937501,1.15,-2.55,0.1,0.33708325,0.33941665,0.28100002,0.29719332,0.83124995,0.56609166,79.9122,0.2599456,-2.7309723,0.1,12.904882
2020-12-18,-1.6500001,3.05,-9.7,0.0,0.33912495,0.3312083,0.28354162,0.29744253,-0.27499995,0.5208534,87.730354,0.1518786,-2.7468357,0.0,27.169865,0.01666669,5.25,-4.45,0.0,0.30158338,0.30429164,0.23120828,0.25148216,0.031249994,0.96295315,74.68636,0.37183857,-2.093242,0.0,24.482647,-1.3729167,3.35,-6.5,0.0,0.33029163,0.3340834,0.28100002,0.29559788,0.73958343,0.8669393,79.27637,0.32764155,-3.0828178,0.0,19.416653
2020-12-19,-3.1291666,-1.0,-7.6,0.0,0.34524998,0.3319999,0.2840416,0.29839757,0.3270833,0.43378216,85.752014,0.13023126,-4.306132,0.0,20.570463,4.35,8.95,0.35,0.2,0.29879168,0.3012501,0.2317916,0.25106797,3.2312498,1.2115042,75.48687,0.44358099,2.095115,0.0,26.042212,2.4687502,4.5,-0.7,0.1,0.33308327,0.33241656,0.28154168,0.29583332,1.8729166,0.7971779,75.24177,0.2786495,0.38508245,0.0,22.148045
2020-12-20,-2.095833,4.9,-8.7,0.6,0.34054163,0.3319999,0.28499997,0.2987579,-0.9500001,0.91598177,73.46342,0.4016162,-4.1788297,0.5,17.873554,1.7541666,6.95,-1.95,0.0,0.28966668,0.2962917,0.23149996,0.24917798,3.0375001,0.9702801,77.11117,0.5032874,-0.24484996,0.0,18.057508,2.2333333,4.35,0.7,0.0,0.33620834,0.32995832,0.28200004,0.29586574,3.26875,0.7750516,82.01527,0.3309458,0.6717767,0.0,18.448023
2020-12-21,3.8604162,7.6,-0.05,0.4,0.34641668,0.33174992,0.2851667,0.29923669,1.3125001,1.84395,59.772903,0.6259028,0.44527408,0.1,35.06999,5.595833,10.45,1.55,0.5,0.2887084,0.29329166,0.23208326,0.24890079,4.8208327,2.0298462,63.255646,0.7831218,2.231384,0.0,35.52527,3.802083,7.8,0.95,1.2,0.33062503,0.32683337,0.28183338,0.29469875,3.6937501,1.2110791,76.638245,0.48526442,1.671474,0.0,34.04047
2020-12-22,2.3750002,10.15,-4.85,0.0,0.3485417,0.33245832,0.2860001,0.30013415,1.01875,1.7277822,65.02639,0.69429696,-0.7325236,0.0,34.217045,3.0937498,8.2,-3.85,0.0,0.29058334,0.2877917,0.23079164,0.24694711,4.202083,1.5990152,63.80365,0.5365257,-0.0070242085,0.0,28.73242,2.3875,5.55,-0.05,0.0,0.32050005,0.3210834,0.28087506,0.29209253,4.0229163,1.3238608,69.14467,0.4260631,-0.20483941,0.0,30.430117
2020-12-23,2.7145836,12.0,-9.4,2.3,0.35325003,0.3347917,0.28662506,0.3014038,3.5854166,1.5377285,62.91805,0.6063544,-0.1817859,2.0,40.762745,8.697917,13.5,-1.95,7.1,0.30912504,0.28558338,0.23079164,0.24778123,7.1666675,2.2973778,58.974422,0.6463034,4.8588777,0.0,34.94968,6.625,10.75,1.6,1.1,0.30966666,0.3139167,0.27933326,0.28871915,4.9062505,1.6632144,66.2503,0.5874022,3.5756786,0.0,36.721764
2020-12-24,-12.349999,-9.3,-15.05,0.1,0.3455833,0.336,0.2874167,0.30169085,-3.2104168,0.9144613,46.23485,0.20086613,-14.090121,0.1,39.97459,-7.454167,-4.05,-11.2,0.0,0.33220834,0.2866667,0.23024999,0.24923462,0.066666715,1.2544428,44.045406,0.25541776,-9.976998,0.0,33.1376,-4.372916,9.75,-9.7,7.4,0.37258336,0.32245842,0.27916667,0.2947971,1.6249999,1.0411936,58.306503,0.21272634,-6.658956,0.0,31.328272
